delivery_id,delivery_order_id,driver_id,delivery_distance_meters,delivery_status
2598485,82147839,10636,2348,DELIVERED
2598486,82152073,41398,2025,DELIVERED
2598491,82151987,35445,3919,DELIVERED
2598493,82150339,425,977,DELIVERED
2598496,82148831,12893,3287,DELIVERED
2598499,82154475,1126,141,DELIVERED
2598507,82140603,25651,3532,DELIVERED
2598509,82146612,358,3918,DELIVERED
2598510,82152252,26343,3901,DELIVERED
2598515,82147968,11887,1407,DELIVERED
2598516,82148361,43446,846,DELIVERED
2598518,82154468,29966,2774,DELIVERED
2598519,82148925,29966,1645,DELIVERED
2598527,82133925,25651,978,DELIVERED
2598531,82151055,28181,1968,DELIVERED
2598532,82155966,9509,3920,DELIVERED
2598534,82148998,26223,2156,DELIVERED
2598535,82139623,25651,1630,DELIVERED
2598537,82137149,25651,4281,DELIVERED
2598541,82152619,,1142,DELIVERED
2598542,82135319,28565,1529,DELIVERED
2598543,82155745,7336,6407,DELIVERED
2598544,82150145,26223,4516,DELIVERED
2598545,82156257,357,1278,DELIVERED
2598546,82151550,9509,2184,DELIVERED
2598548,82153079,25651,1806,DELIVERED
2598550,81908565,,2212,CANCELLED
2598551,81908159,,915,CANCELLED
2598554,81903154,,413,CANCELLED
2598557,81902985,,330,CANCELLED
2598558,81901961,,466,CANCELLED
2598560,81904927,,3133,CANCELLED
2598562,82156425,2156,1400,DELIVERED
2598564,82153187,39779,1957,DELIVERED
2598565,82154990,14509,3579,DELIVERED
2598569,82156424,29877,6502,DELIVERED
2598571,82147258,2836,3666,DELIVERED
2598573,82155716,,2194,CANCELLED
2598574,82156334,11125,2716,DELIVERED
2598576,82147396,29533,328,DELIVERED
2598577,82157050,42193,992,DELIVERED
2598578,82153037,10023,4315,DELIVERED
2598580,82148949,5403,1154,DELIVERED
2598583,82152112,34623,1323,DELIVERED
2598585,82152233,22036,2455,DELIVERED
2598586,82156911,20121,640,DELIVERED
2598587,82155162,7451,3867,DELIVERED
2598590,82152763,18178,2206,DELIVERED
2598593,82150747,6516,2703,DELIVERED
2598594,82157765,148,811,DELIVERED
2598598,82137044,25651,1512,DELIVERED
2598599,82149127,789,2703,DELIVERED
2598602,82157403,18774,158,DELIVERED
2598604,82150746,25651,1278,DELIVERED
2598607,82149679,3358,2646,DELIVERED
2598613,82154304,15086,5242,DELIVERED
2598615,82157592,38773,1956,DELIVERED
2598619,82157292,8289,447,DELIVERED
2598623,82157192,6880,1487,DELIVERED
2598624,82153970,26223,6921,DELIVERED
2598627,82150749,18774,938,DELIVERED
2598629,82151811,18359,4822,DELIVERED
2598631,82157154,22266,2382,DELIVERED
2598632,82157990,22266,2432,DELIVERED
2598633,82156428,10877,494,DELIVERED
2598634,82152115,4939,3758,DELIVERED
2598635,82157416,19969,3565,DELIVERED
2598636,82152327,23799,3759,DELIVERED
2598638,82150191,35648,2693,DELIVERED
2598642,82152459,34591,1184,DELIVERED
2598643,82126736,23962,1709,DELIVERED
2598644,82157180,24326,4878,DELIVERED
2598647,82156380,12023,1594,DELIVERED
2598648,82156770,41970,972,DELIVERED
2598650,82152406,25651,3208,DELIVERED
2598651,82152553,25651,1184,DELIVERED
2598655,82151612,,76,CANCELLED
2598659,82148720,26223,1489,DELIVERED
2598663,82156275,26223,4218,DELIVERED
2598664,82154796,7798,947,DELIVERED
2598665,82156748,26223,3657,DELIVERED
2598667,82155364,5527,1702,DELIVERED
2598673,82153970,713,6921,DELIVERED
2598675,82146350,25651,1481,DELIVERED
2598678,82156175,8655,1597,DELIVERED
2598679,82146407,10560,2002,DELIVERED
2598681,82151679,8655,1637,DELIVERED
2598683,82156748,7033,3657,DELIVERED
2598688,82156275,2186,4218,DELIVERED
2598691,82153256,45233,485,DELIVERED
2598693,82144054,2240,2300,DELIVERED
2598695,82158357,40974,1784,DELIVERED
2598704,82155631,7033,3397,DELIVERED
2598709,82154735,3354,1209,DELIVERED
2598713,82152738,7798,292,DELIVERED
2598715,82157341,26273,3997,DELIVERED
2598719,82155398,22036,2929,DELIVERED
2598720,82159089,,984,DELIVERED
2598721,82155114,26223,1151,DELIVERED
2598722,82149837,25651,3786,DELIVERED
2598726,82155629,6880,524,DELIVERED
2598730,82151934,41138,2714,DELIVERED
2598731,82154036,5403,805,DELIVERED
2598733,82160052,5403,2174,DELIVERED
2598734,82153867,357,2062,DELIVERED
2598736,82156135,430,1559,DELIVERED
2598741,82153565,430,865,DELIVERED
2598745,82154358,8698,2958,DELIVERED
2598749,82158031,19993,2514,DELIVERED
2598754,82155810,25651,4275,DELIVERED
2598755,82146694,5107,1887,DELIVERED
2598758,82153866,14290,1276,DELIVERED
2598759,82156094,14382,2179,DELIVERED
2598760,82156230,25651,1992,DELIVERED
2598761,82156198,14382,2179,DELIVERED
2598765,82152164,25651,1574,DELIVERED
2598766,82151209,30427,5016,DELIVERED
2598769,82139225,,477,DELIVERED
2598771,82127526,25651,3882,DELIVERED
2598774,82150145,26223,4516,DELIVERED
2598776,82151439,1482,3084,DELIVERED
2598777,82160292,25920,439,DELIVERED
2598783,82157553,25651,5530,DELIVERED
2598784,82145697,25651,4717,DELIVERED
2598786,82145578,35777,4117,DELIVERED
2598788,82153079,25651,1806,DELIVERED
2598789,82154917,8698,4026,DELIVERED
2598791,82158962,25651,1034,DELIVERED
2598792,82151749,18904,4379,DELIVERED
2598794,82155261,34591,2039,DELIVERED
2598800,82157992,17322,1937,DELIVERED
2598802,82159122,17322,1605,DELIVERED
2598807,82154434,7799,2578,DELIVERED
2598808,82160780,43323,2317,DELIVERED
2598811,82157091,5913,2076,DELIVERED
2598814,82155963,39814,1565,DELIVERED
2598816,82157553,26332,5530,DELIVERED
2598821,82159768,758,2321,DELIVERED
2598822,82153079,11285,1806,DELIVERED
2598827,82155696,7799,2004,DELIVERED
2598829,82159020,39814,1191,DELIVERED
2598832,82148998,26223,2156,DELIVERED
2598833,82158962,26332,1034,DELIVERED
2598840,82155848,31491,1323,DELIVERED
2598842,82156310,7480,3768,DELIVERED
2598844,82148512,25651,3254,DELIVERED
2598845,82158766,7480,3769,DELIVERED
2598846,82156764,14059,1025,DELIVERED
2598848,82152612,31050,2081,DELIVERED
2598857,82154301,5555,3491,DELIVERED
2598858,82155221,45857,695,DELIVERED
2598862,82152167,12586,985,DELIVERED
2598863,82157526,17457,1333,DELIVERED
2598864,82139273,18904,1809,DELIVERED
2598865,82139273,18904,1809,DELIVERED
2598869,82152553,25651,1184,DELIVERED
2598870,82152625,16307,1694,DELIVERED
2598871,82155440,1433,518,DELIVERED
2598872,82152579,37479,1879,DELIVERED
2598875,82160560,41633,1312,DELIVERED
2598876,82157989,33556,3737,DELIVERED
2598877,82160054,39789,503,DELIVERED
2598878,82160724,16832,565,DELIVERED
2598879,82153392,36718,3759,DELIVERED
2598882,82157000,8531,3724,DELIVERED
2598884,82158501,45612,3237,DELIVERED
2598885,82156090,25651,2771,DELIVERED
2598886,82152264,25651,4227,DELIVERED
2598890,82157270,2186,2491,DELIVERED
2598891,82157752,1251,2181,DELIVERED
2598893,82157055,23842,2617,DELIVERED
2598894,82155114,13579,1151,DELIVERED
2598896,82149677,25651,1684,DELIVERED
2598897,82155441,2186,2310,DELIVERED
2598901,82159247,25651,3440,DELIVERED
2598902,82156230,25651,1992,DELIVERED
2598903,82155366,25651,2771,DELIVERED
2598905,81853485,44492,2354,DELIVERED
2598906,82157109,5235,3531,DELIVERED
2598907,82155602,25651,3657,DELIVERED
2598908,82156913,4737,3010,DELIVERED
2598909,82160631,32130,2457,DELIVERED
2598911,82160015,15724,2668,DELIVERED
2598912,82154795,2473,1781,DELIVERED
2598913,82159772,425,1351,DELIVERED
2598914,82158963,24584,2914,DELIVERED
2598915,82155602,36560,3657,DELIVERED
2598916,82154477,21154,1666,DELIVERED
2598921,82162237,36543,2977,DELIVERED
2598923,82152889,20121,2252,DELIVERED
2598926,82160117,2355,1433,DELIVERED
2598929,82159205,45612,3502,DELIVERED
2598930,82161043,19793,4260,DELIVERED
2598931,82155626,1377,2698,DELIVERED
2598935,82158740,44941,3973,DELIVERED
2598936,82160352,10545,2276,DELIVERED
2598938,82157637,6979,6225,DELIVERED
2598940,82157696,8940,1695,DELIVERED
2598944,82154731,25651,3270,DELIVERED
2598949,82163001,15915,491,DELIVERED
2598953,82160063,41398,2354,DELIVERED
2598956,82154731,6144,3270,DELIVERED
2598962,82155552,3621,1460,DELIVERED
2598963,82161844,12390,2405,DELIVERED
2598964,82162246,16575,4677,DELIVERED
2598965,82160233,28913,2743,DELIVERED
2598966,82159763,22354,2542,DELIVERED
2598972,82162326,26343,3169,DELIVERED
2598976,82160374,25651,6149,DELIVERED
2598978,82158134,25651,2006,DELIVERED
2598982,82156281,25651,2890,DELIVERED
2598986,82158407,26507,2987,DELIVERED
2598991,82153748,26223,9532,DELIVERED
2598992,82161298,28480,3963,DELIVERED
2598994,82159226,23860,1857,DELIVERED
2598996,82157306,11887,3380,DELIVERED
2598997,82152189,14433,3563,DELIVERED
2598998,82146933,25651,3533,DELIVERED
2599001,82160135,25651,1522,DELIVERED
2599003,82156914,28480,3584,DELIVERED
2599004,82161225,25651,2861,DELIVERED
2599005,82160053,25651,3695,DELIVERED
2599006,82146827,12079,1448,DELIVERED
2599007,82161540,38685,3606,DELIVERED
2599008,82155904,2561,2881,DELIVERED
2599011,82162614,28395,1712,DELIVERED
2599014,82155625,44683,1915,DELIVERED
2599015,82154355,25651,4310,DELIVERED
2599017,82155217,14059,830,DELIVERED
2599018,82152406,25651,3208,DELIVERED
2599019,82149129,38301,3619,DELIVERED
2599020,82160135,5978,1522,DELIVERED
2599023,82156463,25468,3234,DELIVERED
2599024,82161915,1419,3681,DELIVERED
2599025,82160660,17014,1164,DELIVERED
2599026,82155736,1419,2770,DELIVERED
2599027,82158400,14290,1894,DELIVERED
2599028,82156031,12975,2252,DELIVERED
2599029,82162126,24217,2791,DELIVERED
2599031,82155556,41440,1028,DELIVERED
2599032,82159247,25651,3440,DELIVERED
2599034,82162062,36728,1393,DELIVERED
2599038,82162077,11930,3586,DELIVERED
2599039,82159401,36257,4506,DELIVERED
2599040,82156803,16428,2393,DELIVERED
2599041,82158700,7170,1158,DELIVERED
2599043,82162678,36257,3473,DELIVERED
2599044,82161737,11125,5739,DELIVERED
2599045,82157440,43843,369,DELIVERED
2599047,82156281,9043,2890,DELIVERED
2599049,82158807,34591,4270,DELIVERED
2599051,82160529,31814,1480,DELIVERED
2599054,82160649,25651,4967,DELIVERED
2599055,82154478,25817,1418,DELIVERED
2599058,82160312,3358,3885,DELIVERED
2599062,82160373,18774,4471,DELIVERED
2599064,82143800,26223,3316,DELIVERED
2599068,82152164,25651,1574,DELIVERED
2599075,82157379,5445,437,DELIVERED
2599083,82157488,39319,3496,DELIVERED
2599088,82158219,39319,3937,DELIVERED
2599090,82157639,10293,3678,DELIVERED
2599097,82161279,,2351,DELIVERED
2599098,82161216,5030,4568,DELIVERED
2599103,82160561,20248,5702,DELIVERED
2599105,82166000,,932,CANCELLED
2599108,82160526,25651,4966,DELIVERED
2599112,82154224,6251,3624,DELIVERED
2599118,82163367,23547,1582,DELIVERED
2599120,82161172,5527,1680,DELIVERED
2599124,82159211,10292,3069,DELIVERED
2599125,82161225,25651,2861,DELIVERED
2599127,82158875,1829,4221,DELIVERED
2599128,82158218,1040,4856,DELIVERED
2599131,82155965,34537,107,DELIVERED
2599132,82159617,28779,1155,DELIVERED
2599133,82162838,8771,1246,DELIVERED
2599134,82137272,1482,1786,DELIVERED
2599136,82160685,20248,1694,DELIVERED
2599137,82150746,25651,1278,DELIVERED
2599138,82164245,2156,2286,DELIVERED
2599139,82158611,35779,988,DELIVERED
2599140,82163738,28565,1603,DELIVERED
2599144,82155366,25651,2771,DELIVERED
2599145,82162468,43405,812,DELIVERED
2599148,82165694,10648,1786,DELIVERED
2599156,82164200,19969,2795,DELIVERED
2599158,82156630,15218,1951,DELIVERED
2599159,82164320,7362,970,DELIVERED
2599163,82158134,25651,2006,DELIVERED
2599165,82161538,7456,2567,DELIVERED
2599167,82138641,1482,3156,DELIVERED
2599168,82162000,23523,1790,DELIVERED
2599169,82163718,23523,2162,DELIVERED
2599170,82137939,14136,2535,DELIVERED
2599175,82163414,10023,3634,DELIVERED
2599177,82162726,37400,1290,DELIVERED
2599179,82163762,10023,2866,DELIVERED
2599183,82160053,25651,3695,DELIVERED
2599186,82165824,5965,3044,DELIVERED
2599187,82155810,25651,4275,DELIVERED
2599193,82161015,41208,1312,DELIVERED
2599196,82164977,23695,1467,DELIVERED
2599197,82163935,7615,677,DELIVERED
2599200,82163456,5403,674,DELIVERED
2599201,82162904,10636,695,DELIVERED
2599202,82161084,5403,2869,DELIVERED
2599203,82119292,1251,4779,DELIVERED
2599205,82157232,789,3968,DELIVERED
2599210,82156140,6662,2291,DELIVERED
2599213,82160374,25651,6149,DELIVERED
2599216,82160292,25920,439,DELIVERED
2599218,82161607,30299,1838,DELIVERED
2599223,82161919,28910,1551,DELIVERED
2599225,82159004,32069,1915,DELIVERED
2599227,82162427,35755,2144,DELIVERED
2599230,82164278,17284,4265,DELIVERED
2599233,82167331,25651,1046,DELIVERED
2599235,82163067,12457,374,DELIVERED
2599237,82158357,38773,1784,DELIVERED
2599238,82165507,10239,1766,DELIVERED
2599239,82159966,174,1890,DELIVERED
2599241,82156173,43177,486,DELIVERED
2599244,82164000,19993,3330,DELIVERED
2599246,82164789,41924,3412,DELIVERED
2599247,82163050,8378,4006,DELIVERED
2599251,82162901,20223,972,DELIVERED
2599252,82157730,17014,1948,DELIVERED
2599254,82161212,758,2091,DELIVERED
2599255,82161477,35549,1253,DELIVERED
2599256,82163047,8378,4146,DELIVERED
2599257,82161821,13546,585,DELIVERED
2599258,82161028,29533,813,DELIVERED
2599260,82161450,10281,2626,DELIVERED
2599262,82162329,1433,1422,DELIVERED
2599264,82159246,18359,3543,DELIVERED
2599265,82157532,18359,400,DELIVERED
2599267,82157554,41208,1211,DELIVERED
2599268,82165581,14509,3353,DELIVERED
2599269,82162034,14509,1982,DELIVERED
2599270,82161139,14433,1506,DELIVERED
2599272,82156280,18359,1778,DELIVERED
2599275,82166425,18178,2884,DELIVERED
2599278,82166557,25651,2628,DELIVERED
2599279,82157593,22354,553,DELIVERED
2599280,82155627,32407,779,DELIVERED
2599283,82158986,5555,1467,DELIVERED
2599284,82163580,9996,1931,DELIVERED
2599287,82166141,6726,671,DELIVERED
2599288,82162617,758,2516,DELIVERED
2599290,82162428,3872,1444,DELIVERED
2599291,82159812,6675,606,DELIVERED
2599292,82168454,17399,2457,DELIVERED
2599295,82161774,43446,546,DELIVERED
2599297,82161480,34079,831,DELIVERED
2599298,82166527,26273,3753,DELIVERED
2599300,82161831,13111,627,DELIVERED
2599301,82166026,5555,1019,DELIVERED
2599304,82166455,26273,5249,DELIVERED
2599307,82165683,22266,3755,DELIVERED
2599308,82161918,2836,3312,DELIVERED
2599309,82166001,25651,3454,DELIVERED
2599312,82165954,34867,2184,DELIVERED
2599315,82167711,38395,519,DELIVERED
2599317,82167910,34867,2316,DELIVERED
2599327,82165654,5776,1677,DELIVERED
2599329,82160526,25651,4966,DELIVERED
2599333,82116637,26223,1503,DELIVERED
2599335,82145697,25651,4717,DELIVERED
2599336,82168631,9182,219,DELIVERED
2599343,82161418,6436,1603,DELIVERED
2599348,82164849,17399,502,DELIVERED
2599349,82143193,148,2014,DELIVERED
2599357,82163221,5235,1168,DELIVERED
2599359,82167782,11162,314,DELIVERED
2599360,82165333,1874,212,DELIVERED
2599362,82169363,16950,4677,DELIVERED
2599363,82162944,5235,467,DELIVERED
2599364,82163972,18715,3510,DELIVERED
2599368,82168429,25651,4661,DELIVERED
2599370,82166623,22354,762,DELIVERED
2599372,82167025,11171,4906,DELIVERED
2599375,82166260,1113,2391,DELIVERED
2599379,82168429,2240,4661,DELIVERED
2599380,82167870,7480,1736,DELIVERED
2599381,82163735,8592,757,DELIVERED
2599384,82167513,11904,1019,DELIVERED
2599385,82163833,11904,816,DELIVERED
2599386,82169285,17760,5009,DELIVERED
2599387,82168777,16307,380,DELIVERED
2599388,81921021,,942,CANCELLED
2599391,81921807,,1278,CANCELLED
2599394,81925778,,737,CANCELLED
2599398,81919127,,1278,CANCELLED
2599400,82164855,25651,3809,DELIVERED
2599404,82165802,26223,2432,DELIVERED
2599406,82167331,25651,1046,DELIVERED
2599407,82167671,26014,2368,DELIVERED
2599408,82165728,2355,805,DELIVERED
2599411,82165719,26274,5731,DELIVERED
2599412,82168497,12045,5402,DELIVERED
2599413,82156090,25651,2771,DELIVERED
2599416,82164768,26274,4198,DELIVERED
2599418,82165863,20121,1046,DELIVERED
2599422,82164589,31115,5101,DELIVERED
2599424,82166721,7857,1874,DELIVERED
2599425,82165690,37311,2038,DELIVERED
2599427,82163493,41941,3748,DELIVERED
2599431,82162894,41941,1982,DELIVERED
2599433,82166952,11285,610,DELIVERED
2599436,82172581,,825,CANCELLED
2599445,82163495,14382,175,DELIVERED
2599446,82167103,11063,2921,DELIVERED
2599447,82166856,5913,714,DELIVERED
2599448,82171052,38418,1169,DELIVERED
2599450,82166746,25651,3951,DELIVERED
2599451,82162612,25651,1207,DELIVERED
2599454,82164360,23842,2005,DELIVERED
2599455,82167255,36543,2420,DELIVERED
2599460,82163667,45612,2384,DELIVERED
2599461,82169821,3834,891,DELIVERED
2599467,82167755,12023,967,DELIVERED
2599468,82166746,12893,3951,DELIVERED
2599472,82167784,15050,650,DELIVERED
2599475,82168799,28910,2073,DELIVERED
2599477,82165408,7480,2474,DELIVERED
2599478,82138077,1482,2218,DELIVERED
2599479,82163836,3354,672,DELIVERED
2599480,82170533,7033,2089,DELIVERED
2599485,82169469,11887,3396,DELIVERED
2599486,82168856,33229,866,DELIVERED
2599488,82168738,5128,1380,DELIVERED
2599489,82153748,26223,9532,DELIVERED
2599493,82168268,32130,3064,DELIVERED
2599498,82167292,41138,2622,DELIVERED
2599500,82167874,23860,1866,DELIVERED
2599502,82163899,41633,1550,DELIVERED
2599503,82160649,25651,4967,DELIVERED
2599505,82143367,2156,2733,DELIVERED
2599510,82167790,14433,2307,DELIVERED
2599511,82171250,39789,4469,DELIVERED
2599512,82166363,37184,3029,DELIVERED
2599513,82168371,8698,5147,DELIVERED
2599515,82167373,25651,2911,DELIVERED
2599518,82166913,10545,2349,DELIVERED
2599519,82169222,23860,2704,DELIVERED
2599520,82166557,25651,2628,DELIVERED
2599523,82147258,10293,3666,DELIVERED
2599525,82168632,10545,1191,DELIVERED
2599526,82169574,7451,4244,DELIVERED
2599527,82166948,27747,6377,DELIVERED
2599528,82169873,7451,1339,DELIVERED
2599529,82168711,30427,1042,DELIVERED
2599533,82171482,3358,2106,DELIVERED
2599536,82171265,23523,4882,DELIVERED
2599541,82171421,9461,4424,DELIVERED
2599544,82167271,25651,3933,DELIVERED
2599545,82163457,25651,4225,DELIVERED
2599547,82166300,27700,1134,DELIVERED
2599550,82168860,19793,1910,DELIVERED
2599554,82169816,25651,1836,DELIVERED
2599555,82170980,20142,3613,DELIVERED
2599556,82169573,45233,3370,DELIVERED
2599557,82173853,,3884,CANCELLED
2599559,82169177,36504,742,DELIVERED
2599562,82166594,6880,1141,DELIVERED
2599566,82171232,12330,1080,DELIVERED
2599570,82164855,25651,3809,DELIVERED
2599572,82169870,26223,2784,DELIVERED
2599573,82168852,36504,3515,DELIVERED
2599575,82166714,11585,908,DELIVERED
2599577,82166494,36504,1263,DELIVERED
2599578,82166001,25651,3454,DELIVERED
2599580,82168792,25651,5713,DELIVERED
2599582,82170224,43405,331,DELIVERED
2599583,82168909,14382,873,DELIVERED
2599584,82170226,29686,583,DELIVERED
2599586,82169149,31353,1618,DELIVERED
2599587,82172409,24584,2325,DELIVERED
2599589,82169023,16832,586,DELIVERED
2599593,82172626,15912,119,DELIVERED
2599595,82165813,15469,1361,DELIVERED
2599601,82168996,7799,2213,DELIVERED
2599604,82170420,7799,2390,DELIVERED
2599605,82163182,12390,2213,DELIVERED
2599608,82167964,2913,1537,DELIVERED
2599609,82171069,38926,3897,DELIVERED
2599611,82169996,7798,1099,DELIVERED
2599612,82167228,12724,576,DELIVERED
2599613,82169015,3621,5001,DELIVERED
2599616,82160709,8182,5747,DELIVERED
2599617,82169819,11930,1826,DELIVERED
2599618,82174363,7362,2774,DELIVERED
2599619,82173469,22307,1115,DELIVERED
2599621,82172572,24584,3064,DELIVERED
2599623,82167854,5445,1592,DELIVERED
2599625,82169517,13356,1567,DELIVERED
2599630,82166259,20121,1513,DELIVERED
2599631,82171527,6536,400,DELIVERED
2599632,82169220,1377,4238,DELIVERED
2599634,78971565,5236,2746,DELIVERED
2599635,82174256,26223,2578,DELIVERED
2599639,82166992,18748,22,DELIVERED
2599641,82169419,35939,663,DELIVERED
2599643,82154355,25651,4310,DELIVERED
2599645,82169871,9996,475,DELIVERED
2599646,82169816,25651,1836,DELIVERED
2599647,82161830,25651,4099,DELIVERED
2599648,82152612,28598,2081,DELIVERED
2599649,82163420,5250,1319,DELIVERED
2599653,82172126,31491,2048,DELIVERED
2599655,82169990,5250,260,DELIVERED
2599658,82172046,32324,2375,DELIVERED
2599662,82174256,30554,2578,DELIVERED
2599664,82170319,32324,2593,DELIVERED
2599665,82168169,35777,1456,DELIVERED
2599666,82170177,38337,1099,DELIVERED
2599667,82169225,26536,1779,DELIVERED
2599669,82174080,38642,999,DELIVERED
2599671,82168847,25651,1247,DELIVERED
2599673,82162612,25651,1207,DELIVERED
2599675,82152264,25651,4227,DELIVERED
2599678,82175962,6979,5047,DELIVERED
2599680,82167018,25651,1653,DELIVERED
2599684,82165998,,2128,DELIVERED
2599691,82171055,19246,618,DELIVERED
2599693,82169465,36560,1923,DELIVERED
2599694,82171481,31491,1750,DELIVERED
2599696,82172260,36560,3126,DELIVERED
2599697,82173108,11466,4289,DELIVERED
2599698,82167308,25651,2847,DELIVERED
2599701,82169934,12601,83,DELIVERED
2599702,82168692,39728,1355,DELIVERED
2599704,82171290,39818,3325,DELIVERED
2599705,82174406,1203,607,DELIVERED
2599706,82176271,25468,2299,DELIVERED
2599707,82172049,17457,1571,DELIVERED
2599710,82174992,7170,799,DELIVERED
2599712,82171323,12975,3300,DELIVERED
2599716,82173200,25651,3646,DELIVERED
2599720,82173996,25651,1763,DELIVERED
2599721,82167271,25651,3933,DELIVERED
2599724,82166120,,306,DELIVERED
2599727,82168955,37400,1330,DELIVERED
2599729,82173997,21154,905,DELIVERED
2599732,82165802,26223,2432,DELIVERED
2599733,82175195,6675,560,DELIVERED
2599734,82176938,37474,5802,DELIVERED
2599735,82171449,17284,4568,DELIVERED
2599740,82177011,12346,2540,DELIVERED
2599741,82173683,10023,4436,DELIVERED
2599743,82173292,25651,4120,DELIVERED
2599744,82175326,39319,2374,DELIVERED
2599746,82177038,2240,4311,DELIVERED
2599748,82173875,3606,1211,DELIVERED
2599749,82175082,25347,5789,DELIVERED
2599750,82171054,30299,1907,DELIVERED
2599752,82176443,2240,2167,DELIVERED
2599753,82175361,1419,4954,DELIVERED
2599756,82176731,25651,9793,DELIVERED
2599757,82177994,1419,3366,DELIVERED
2599758,82173615,25651,3986,DELIVERED
2599761,82169870,26223,2784,DELIVERED
2599763,82168838,14433,5188,DELIVERED
2599764,82175080,20183,612,DELIVERED
2599771,82178026,,2103,CANCELLED
2599773,82176519,44492,2639,DELIVERED
2599777,82175081,39814,2081,DELIVERED
2599778,82168847,25651,1247,DELIVERED
2599779,82175897,25651,2076,DELIVERED
2599780,82171289,25651,2257,DELIVERED
2599781,82178339,,984,CANCELLED
2599783,82171839,11125,1123,DELIVERED
2599786,82176418,33410,2364,DELIVERED
2599788,82175993,25651,144,DELIVERED
2599789,82169079,25651,2558,DELIVERED
2599790,82175708,33410,2519,DELIVERED
2599792,82175083,25651,2245,DELIVERED
2599796,82166807,1251,3551,DELIVERED
2599797,82171602,28565,3242,DELIVERED
2599800,82177591,26332,434,DELIVERED
2599801,82177139,11393,618,DELIVERED
2599802,82177086,35648,1673,DELIVERED
2599803,82176324,4692,6625,DELIVERED
2599805,82178211,38418,1859,DELIVERED
2599806,82177650,37050,4024,DELIVERED
2599808,82166622,27823,1351,DELIVERED
2599811,82176308,1251,2375,DELIVERED
2599812,82174835,25651,3667,DELIVERED
2599815,82176218,1251,3943,DELIVERED
2599816,82175279,40148,560,DELIVERED
2599819,82178428,12016,2922,DELIVERED
2599823,82177271,36257,657,DELIVERED
2599826,82174748,36257,2293,DELIVERED
2599828,82176254,12586,1005,DELIVERED
2599829,82161830,25651,4099,DELIVERED
2599830,82172654,14059,823,DELIVERED
2599836,82177236,11857,2245,DELIVERED
2599839,82176020,4692,3760,DELIVERED
2599840,82168792,25651,5713,DELIVERED
2599842,82178139,13111,800,DELIVERED
2599843,82179037,1126,793,DELIVERED
2599844,82177167,8266,6407,DELIVERED
2599851,82175681,4567,549,DELIVERED
2599853,82176358,43323,2239,DELIVERED
2599857,82181154,35777,9043,DELIVERED
2599858,82179407,34207,772,DELIVERED
2599860,82177773,28480,2680,DELIVERED
2599861,82176373,37184,1500,DELIVERED
2599863,82178229,42193,2551,DELIVERED
2599864,82176642,22354,1787,DELIVERED
2599866,82179427,758,3132,DELIVERED
2599869,82176357,42193,2196,DELIVERED
2599871,82177059,14346,3577,DELIVERED
2599874,82178681,41924,7574,DELIVERED
2599875,82167373,25651,2911,DELIVERED
2599876,82178602,11063,5035,DELIVERED
2599878,82176273,2913,3388,DELIVERED
2599880,82176636,20346,2079,DELIVERED
2599882,82179217,15724,2779,DELIVERED
2599884,82163457,25651,4225,DELIVERED
2599891,82175021,37479,2129,DELIVERED
2599895,82172733,12330,1670,DELIVERED
2599898,82178887,7336,1981,DELIVERED
2599900,82176634,15050,1999,DELIVERED
2599902,82174647,8193,1796,DELIVERED
2599903,82171956,29186,222,DELIVERED
2599904,82178921,25651,3471,DELIVERED
2599907,82179421,20223,1913,DELIVERED
2599909,82178691,17760,228,DELIVERED
2599910,82175897,25651,2076,DELIVERED
2599912,82173200,25651,3646,DELIVERED
2599913,82176120,25651,882,DELIVERED
2599914,82171953,25651,1871,DELIVERED
2599915,82175993,25651,144,DELIVERED
2599916,82173996,25651,1763,DELIVERED
2599917,82167755,20223,967,DELIVERED
2599919,82169081,5276,7290,DELIVERED
2599922,82177056,5276,397,DELIVERED
2599928,82176685,25651,3742,DELIVERED
2599930,82171052,34509,1169,DELIVERED
2599931,82179455,5128,2259,DELIVERED
2599932,82179629,1040,1075,DELIVERED
2599934,82178861,20183,836,DELIVERED
2599936,82180101,25651,2402,DELIVERED
2599937,82179050,42146,3130,DELIVERED
2599938,82180055,5030,8198,DELIVERED
2599939,82179127,17760,3203,DELIVERED
2599940,82180996,5128,1069,DELIVERED
2599942,82177141,5030,426,DELIVERED
2599943,82178919,23842,2768,DELIVERED
2599945,82175083,25651,2245,DELIVERED
2599946,82167308,25651,2847,DELIVERED
2599953,82179454,23523,836,DELIVERED
2599954,82182787,,1574,CANCELLED
2599956,82162949,36543,6501,DELIVERED
2599958,82178155,9025,4426,DELIVERED
2599959,82177601,21923,6393,DELIVERED
2599960,82176417,7362,3245,DELIVERED
2599961,82174349,23860,2230,DELIVERED
2599962,82176555,9025,2847,DELIVERED
2599967,82182946,,1683,CANCELLED
2599968,82178133,9025,1702,DELIVERED
2599972,82178088,23799,1921,DELIVERED
2599973,82180557,5235,1446,DELIVERED
2599975,82175848,23860,2476,DELIVERED
2599983,82177654,12079,2051,DELIVERED
2599984,82183524,,1483,CANCELLED
2599987,82178347,40069,3291,DELIVERED
2599992,82171201,20248,1402,DELIVERED
2599999,82168890,26223,3531,DELIVERED
2600000,82171289,25651,2257,DELIVERED
2600001,82178027,2186,1656,DELIVERED
2600004,82178221,6516,2680,DELIVERED
